Begin Time - hh:mm:ss.ms	Begin Time - ss.msec	End Time - hh:mm:ss.ms	End Time - ss.msec	Duration - hh:mm:ss.ms	Duration - ss.msec	Ms1 Seite Ms.2	Ms1 Seite Ms.1	Glosse	R Reim	Tg1a Kapitel	Lemma	M2c Flexion Beleg 2	S2 Stammbaum	Tg2b Halbvers	Standard W	M1a DDDTS Lemma	Ms1 Seite Ms.3	S1a Satz	Sprache	Übersetzung	Tg3a Capitulum	M2b Flexion Beleg 1	Ms2 Zeile Ms.2	Ms2 Zeile Ms.1	Ts1 Seite Ed.2	Ts1 Seite Ed.1	Tg Kommentar	Ts1 Seite Ed.3	R Kommentar	Tg1b Unterkapitel	S1b Hierarchie	Referenz	Ms2 Zeile Ms.3	Tg3b Section	Ts2 Zeile Ed.1	Referenztext R	Manuskript W	Ts2 Zeile Ed.2	Ts2 Zeile Ed.3	Tg3c Canon	M1b DDDTS Beleg	M2a Flexion Lemma	Referenztext W	Manuskript R	Lemmanachweis	Tg2a Vers	Identifizierer	File Path
00:01:49.800	109.8	00:01:50.800	110.8	00:00:01.000	1.0		F12			4	dër	masc_pl_dat			dien	DD		CF_U_M	goh	der, die, das				1	855	338						::4920					diên				DDA		diên				::4920	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:50.800	110.8	00:01:52.400	112.4	00:00:01.600	1.6		F12			4	zwisci	pos_masc_pl_dat_st			zuisken	ADJ		CF_U_M	goh	zweifach, doppelt		p		1	855	338						::4930					zuískên				ADJS	a,o	zuískên				::4930	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:52.400	112.4	00:01:53.200	113.2	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		1	855	338						::4940					íst				VVFIN	irr	íst				::4940	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:53.200	113.2	00:01:54.400	114.4	00:00:01.200	1.2		F12			4	tonus	sg_nom			tonus	NA		CF_U_M	lat	Ton		o_masc		1	855	338						::4950					tonus				NA	o_masc	tonus				::4950	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:54.800	114.8	00:01:55.600	115.6	00:00:00.800	0.8		F12			4	dër	neut_sg_nom			taz	DD		CF_U_M	goh	der, die, das				1	855	338						::4960					táz				DDA		táz				::4960	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:55.600	115.6	00:01:56.400	116.4	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		1	855	338						::4970					íst				VAFIN	irr	íst				::4970	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:56.400	116.4	00:01:57.200	117.2	00:00:00.800	0.8		F12			4	ër	masc_pl_gen_3			iro	PPER		CF_U_M	goh	er, sie, es				1	855	338						::4980					íro				PPER		íro				::4980	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:57.200	117.2	00:01:58.400	118.4	00:00:01.200	1.2		F12			4	zwene	masc_pl_gen			zueio	CARD		CF_U_M	goh	zwei, beide		irr		1	855	338						::4990					zuéio				CARDN	irr	zuéio				::4990	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:01:58.400	118.4	00:02:00.400	120.4	00:00:02.000	2.0		F12			4	untarsceid	sg_nom			underskeit	NA		CF_U_M	goh	Unterschied		a_masc		1	855	338						::5000					ún\derskéit				NA	a_masc	únderskéit				::5000	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:00.800	120.8	00:02:01.600	121.6	00:00:00.800	0.8		F12			4	oba				obe	AP		CF_U_M	goh	auf, über				2	855	338						::5010					Óbe				APPR		Óbe				::5010	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:01.600	121.6	00:02:03.000	123.0	00:00:01.400	1.4		F12			4	Phrygius	pos_masc_sg_abl			frigio	ADJ		CF_U_M	lat	phrygisch		o		2	855	338						::5020					frigio				ADJS	o,a	frigio				::5020	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:03.000	123.0	00:02:03.800	123.8	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		2	855	338						::5030					íst				VVFIN	irr	íst				::5030	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:03.800	123.8	00:02:05.200	125.2	00:00:01.400	1.4		F12			4	lydius	pos_masc_sg_nom			lidius	ADJ		CF_U_M	lat	lydisch		o		2	855	338						::5040					lidius				ADJS	o,a	lidius				::5040	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:05.600	125.6	00:02:06.600	126.6	00:00:01.000	1.0		F12			4	dër	fem_sg_gen			tero	DD		CF_U_M	goh	der, die, das				2	855	338						::5050					téro				DDS		téro				::5050	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:06.600	126.6	00:02:08.800	128.8	00:00:02.200	2.2		F12			4	untarsceid	sg_nom			underskeit	NA		CF_U_M	goh	Unterschied		a_masc		2	855	338						::5060					únderskéit				NA	a_masc	únderskéit				::5060	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:08.800	128.8	00:02:09.600	129.6	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		2	855	338						::5070					íst				VAFIN	irr	íst				::5070	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:09.600	129.6	00:02:10.600	130.6	00:00:01.000	1.0		F12			4	tonus	sg_nom			tonus	NA		CF_U_M	lat	Ton		o_masc		2	855	338						::5080					tonus				NA	o_masc	tonus				::5080	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:11.000	131.0	00:02:11.800	131.8	00:00:00.800	0.8		F12			4	oba				obe	AP		CF_U_M 	goh	auf, über				2	855	338						::5090					Óbe				APPR		Óbe				::5090	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:11.800	131.8	00:02:13.000	133.0	00:00:01.200	1.2		F12			4	Lydius	pos_masc_sg_abl			lidio	ADJ		CF_U_M 	lat	lydisch		o		2	855	338						::5100					lidio				ADJS	o,a	lidio				::5100	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:13.000	133.0	00:02:13.800	133.8	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M 	goh	sein		irr		3	855	338						::5110					íst				VVFIN	irr	íst				::5110	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:13.800	133.8	00:02:15.000	135.0	00:00:01.200	1.2		F12			4	ein	neut_sg_gen_st			eines	DI		CF_U_M 	goh	ein		p		3	855	338						::5120					éines				DIA	a,o	éines				::5120	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:15.000	135.0	00:02:17.000	137.0	00:00:02.000	2.0		F12			4	semitonium	sg_gen			semitonii	NA		CF_U_M 	lat	Halbton		o_neut		3	855	338						::5130					semitonii				NA	o_neut	semitonii				::5130	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:17.000	137.0	00:02:18.200	138.2	00:00:01.200	1.2		F12			4	hoh	comp			hohor	ADJ		CF_U_M 	goh	hoch				3	855	338						::5140					hóhôr				ADV		hóhôr				::5140	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:18.200	138.2	00:02:20.400	140.4	00:00:02.200	2.2		F12			4	Mixolydius	pos_masc_sg_nom			mixolidius	ADJ		CF_U_M 	lat	mixolydisch		o		3	855	338						::5150					mixolidius				ADJS	o,a	mixolidius				::5150	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:20.800	140.8	00:02:21.800	141.8	00:00:01.000	1.0		F12			4	inti				unde	KO		CE 	goh	und				3	855	338						::5160					únde				KON		únde				::5160	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:21.800	141.8	00:02:22.600	142.6	00:00:00.800	0.8		F12			4	oba				obe	AP		CE 	goh	auf, über				3	855	338						::5170					óbe				APPR		óbe				::5170	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:22.600	142.6	00:02:23.600	143.6	00:00:01.000	1.0		F12			4	dër	masc_sg_dat			demo	DD		CE 	goh	der, die, das				3	855	338						::5180					démo				DDS		démo				::5180	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:23.600	143.6	00:02:24.800	144.8	00:00:01.200	1.2		F12			4	hoh	comp			hohor	ADJ		CE 	goh	hoch				3	855	338						::5190					hóhôr				ADV		hóhôr				::5190	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:24.800	144.8	00:02:26.000	146.0	00:00:01.200	1.2		F12			4	ein	masc_sg_gen_st			eines	DI		CE 	goh	ein		p		3	855	338						::5200					éines				DIA	a,o	éines				::5200	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:26.000	146.0	00:02:27.000	147.0	00:00:01.000	1.0		F12			4	tonus	sg_gen			toni	NA		CE 	lat	Ton		o_masc		3	855	338						::5210					to\ni				NA	o_masc	toni				::5210	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:27.000	147.0	00:02:29.800	149.8	00:00:02.800	2.8		F12			4	Hypermixolydius	pos_masc_sg_nom			ypermixolidius	ADJ		CE 	lat	hypermixolydisch		o		4	855	338						::5220					ypermixolidius				ADJS	o,a	ypermixolidius				::5220	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:30.200	150.2	00:02:31.000	151.0	00:00:00.800	0.8		F12			4	noh				noh	ADV		CF_U_M	goh	noch				4	855	338						::5230					Nóh				ADV		Nóh				::5230	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:31.000	151.0	00:02:32.200	152.2	00:00:01.200	1.2		F12			4	danne				tanne	ADV		CF_U_M	goh	dann				4	855	338						::5240					tánne				ADV		tánne				::5240	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:32.200	152.2	00:02:33.200	153.2	00:00:01.000	1.0		F12			4	sin	ind_pres_pl_3			sint	VA		CF_U_M	goh	sein		irr		4	855	338						::5250					sínt				VVFIN	irr	sínt				::5250	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:33.200	153.2	00:02:34.000	154.0	00:00:00.800	0.8		F12			4	dri	masc_pl_nom			tri	CARD		CF_U_M	goh	drei		i		4	855	338						::5260					trî				CARDS	i	trî				::5260	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:34.000	154.0	00:02:35.200	155.2	00:00:01.200	1.2		F12			4	untar				under	AP		CF_U_M	goh	unter				4	855	338						::5270					únder				APPR		únder				::5270	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:35.200	155.2	00:02:36.200	156.2	00:00:01.000	1.0		F12			4	Dorius	pos_masc_sg_abl			dorio	ADJ		CF_U_M	lat	dorisch		o		4	855	338						::5280					dorio				ADJS	o,a	dorio				::5280	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:36.600	156.6	00:02:38.200	158.2	00:00:01.600	1.6		F12			4	nidar	comp			nideror	ADJ		CF_U_M	goh	tief				4	855	338						::5290					Níderôr				ADV		Níderôr				::5290	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:38.200	158.2	00:02:39.400	159.4	00:00:01.200	1.2		F12			4	ein	neut_sg_gen_st			eines	DI		CF_U_M	goh	ein		p		4	855	338						::5300					éi\nes				DIA	a,o	éines				::5300	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:39.400	159.4	00:02:41.400	161.4	00:00:02.000	2.0		F12			4	semitonium	sg_gen			semitonii	NA		CF_U_M	lat	Halbton		o_neut		5	855	338						::5310					semitonii				NA	o_neut	semitonii				::5310	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:41.400	161.4	00:02:42.200	162.2	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		5	855	338						::5320					íst				VVFIN	irr	íst				::5320	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:42.200	162.2	00:02:44.200	164.2	00:00:02.000	2.0		F12			4	Hypolydius	pos_masc_sg_nom			ypolidius	ADJ		CF_U_M	lat	hypolydisch		o		5	855	338						::5330					ypolidius				ADJS	o,a	ypolidius				::5330	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:44.600	164.6	00:02:45.800	165.8	00:00:01.200	1.2		F12			4	untar				under	AP		CE	goh	unter				5	855	338						::5340					únder				APPR		únder				::5340	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:45.800	165.8	00:02:46.800	166.8	00:00:01.000	1.0		F12			4	dër	masc_sg_dat			demo	DD		CE	goh	der, die, das				5	855	338						::5350					démo				DDS		démo				::5350	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:46.800	166.8	00:02:48.400	168.4	00:00:01.600	1.6		F12			4	nidar	comp			nideror	ADJ		CE	goh	tief				5	855	338						::5360					níderôr				ADV		níderôr				::5360	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:48.400	168.4	00:02:49.600	169.6	00:00:01.200	1.2		F12			4	ein	masc_sg_gen_st			eines	DI		CE	goh	ein		p		5	855	338						::5370					éines				DIA	a,o	éines				::5370	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:49.600	169.6	00:02:50.600	170.6	00:00:01.000	1.0		F12			4	tonus	sg_gen			toni	NA		CE	lat	Ton		o_masc		5	855	338						::5380					toni				NA	o_masc	toni				::5380	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:50.600	170.6	00:02:52.800	172.8	00:00:02.200	2.2		F12			4	Hypophrygius	pos_masc_sg_nom			ypofrigius	ADJ		CE	lat	hypophrygisch		o		5	855	338						::5390					ypofri\gius				ADJS	o,a	ypofrigius				::5390	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:53.000	173.0	00:02:54.000	174.0	00:00:01.000	1.0		F12			4	inti				unde	KO		CE	goh	und				6	855	338						::5400					únde				KON		únde				::5400	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:54.000	174.0	00:02:55.000	175.0	00:00:01.000	1.0		F12			4	afar				aber	ADV		CE	goh	aber				6	855	338						::5410					áber				ADV		áber				::5410	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:55.000	175.0	00:02:56.200	176.2	00:00:01.200	1.2		F12			4	ein	masc_sg_gen_st			eines	DI		CE	goh	ein		p		6	855	338						::5420					éines				DIA	a,o	éines				::5420	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:56.200	176.2	00:02:57.200	177.2	00:00:01.000	1.0		F12			4	tonus	sg_gen			toni	NA		CE	lat	Ton		o_masc		6	855	338						::5430					toni				NA	o_masc	toni				::5430	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:57.200	177.2	00:02:58.800	178.8	00:00:01.600	1.6		F12			4	nidar	comp			nideror	ADJ		CE	goh	tief				6	855	338						::5440					níderôr				ADV		níderôr				::5440	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:02:58.800	178.8	00:03:00.600	180.6	00:00:01.800	1.8		F12			4	Hypodorius	pos_masc_sg_nom			ypodorius	ADJ		CE	lat	hypodorisch		o		6	855	338						::5450					ypodorius				ADJS	o,a	ypodorius				::5450	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:01.000	181.0	00:03:01.800	181.8	00:00:00.800	0.8		F12			4	dër	neut_sg_nom			taz	DD		CF_U_M	goh	der, die, das				6	855	338						::5460					Táz				DDS		Táz				::5460	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:01.800	181.8	00:03:02.600	182.6	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		6	855	338						::5470					íst				VAFIN	irr	íst				::5470	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:02.600	182.6	00:03:03.400	183.4	00:00:00.800	0.8		F12			4	dër	masc_sg_nom			ter	DD		CF_U_M	goh	der, die, das				6	855	338						::5480					ter				DDA		ter				::5480	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:03.400	183.4	00:03:05.200	185.2	00:00:01.800	1.8		F12			4	nidar	sup_masc_sg_nom_wk			niderosto	ADJ		CF_U_M	goh	tief		n		6	855	338						::5490					níde\rosto				ADJS	a,o	níderosto				::5490	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:05.600	185.6	00:03:06.600	186.6	00:00:01.000	1.0		F12			4	fona				fone	AP		CF_U_M	goh	von				7	855	338						::5500					Fóne				APPR		Fóne				::5500	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:06.600	186.6	00:03:07.600	187.6	00:00:01.000	1.0		F12			4	dër	masc_sg_dat			demo	DD		CF_U_M	goh	der, die, das				7	855	338						::5510					démo				DDA		démo				::5510	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:07.600	187.6	00:03:08.400	188.4	00:00:00.800	0.8		F12			4	sin	ind_pres_sg_3			ist	VA		CF_U_M	goh	sein		irr		7	855	338						::5520					íst				VVFIN	irr	íst				::5520	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:08.400	188.4	00:03:10.000	190.0	00:00:01.600	1.6		F12			4	hina uf				hina-uf	ADV		CF_U_M	goh	hinauf, aufwärts				7	855	338						::5530					hína-ûf				ADV		hína-$ûf				::5530	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:10.000	190.0	00:03:10.800	190.8	00:00:00.800	0.8		F12			4	dër	masc_sg_nom			ter	DD		CF_U_M	goh	der, die, das				7	855	338						::5540					ter				DDA		ter				::5540	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:10.800	190.8	00:03:12.200	192.2	00:00:01.400	1.4		F12			4	ahtodo	pos_masc_sg_nom_wk			ahtodo	ADJO		CF_U_M	goh	der, die, das achte		n		7	855	338						::5550					áhtodo				ADJO	n	áhtodo				::5550	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:12.600	192.6	00:03:13.600	193.6	00:00:01.000	1.0		F12			4	inti				unde	KO		CF_U_M	goh	und				7	855	338						::5560					únde				KON		únde				::5560	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:13.600	193.6	00:03:14.400	194.4	00:00:00.800	0.8		F12			4	dër	masc_sg_nom			der	DD		CF_U_M	goh	der, die, das				7	855	338						::5570					der				DDA		der				::5570	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:14.400	194.4	00:03:16.200	196.2	00:00:01.800	1.8		F12			4	obarosto	sup_masc_sg_nom_wk			oberosto	ADJ		CF_U_M	goh	oberster		n		7	855	338						::5580					óberosto				ADJ	n	óberosto				::5580	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:16.200	196.2	00:03:18.600	198.6	00:00:02.400	2.4		F12			4	Hypermixolydius	pos_masc_sg_nom			ypermixolius	ADJ		CF_U_M	lat	hypermixolydisch		o		7	855	338						::5590					ypermi\xolius				ADJS	o,a	ypermixolius				::5590	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:18.800	198.8	00:03:19.400	199.4	00:00:00.600	0.6		F12			4	ana				an	AP		CF_CS_U_M	goh	an				8	855	338						::5600					Án				APPR		Án				::5600	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:19.400	199.4	00:03:20.400	200.4	00:00:01.000	1.0		F12			4	dër	masc_pl_dat			dien	DD		CF_CS_U_M	goh	der, die, das				8	855	338						::5610					dîen				DDA		dîen				::5610	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:20.400	200.4	00:03:21.400	201.4	00:00:01.000	1.0		F12			4	octo	masc_pl_abl			octo	CARD		CF_CS_U_M	lat	acht		0		8	855	338						::5620					octo				CARD	0	octo				::5620	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:21.400	201.4	00:03:22.600	202.6	00:00:01.200	1.2		F12			4	modus	pl_abl			modis	NA		CF_CS_U_M	lat	Maß, Tonart		o_masc		8	855	338						::5630					modis				NA	o_masc	modis				::5630	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:23.000	203.0	00:03:23.600	203.6	00:00:00.600	0.6		F12			4	ih	sg_nom_1			ih	PPER		CF_U_M	goh	ich				8	855	338						::5640					íh				PPER		íh				::5640	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:23.600	203.6	00:03:24.800	204.8	00:00:01.200	1.2		F12			4	meinen	ind_pres_sg_1			meino	VV		CF_U_M	goh	meinen		wk1a		8	855	338						::5650					méino				VVFIN	wk1a	méino				::5650	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:24.800	204.8	00:03:26.600	206.6	00:00:01.800	1.8		F12			4	Hypodorius	pos_masc_sg_abl			ypodorio	ADJ		CF_U_M	lat	hypodorisch		o		8	855	338						::5660					ypodorio				ADJS	o,a	ypodorio				::5660	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:27.000	207.0	00:03:29.000	209.0	00:00:02.000	2.0		F12			4	Hypophrygius	pos_masc_sg_abl			ypofrigio	ADJ		CF_U_M	lat	hypophrygisch		o		8	855	338						::5670					ypofrigio				ADJS	o,a	ypofrigio				::5670	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:29.400	209.4	00:03:31.200	211.2	00:00:01.800	1.8		F12			4	Hypolydius	pos_masc_sg_abl			ypolidio	ADJ		CF_U_M	lat	hypolydisch		o		8	855	338						::5680					ypolidio				ADJS	o,a	ypolidio				::5680	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:31.400	211.4	00:03:32.600	212.6	00:00:01.200	1.2		F12			4	Dorius	pos_masc_sg_abl			dorio	ADJ		CF_U_M	lat	dorisch		o		9	855	338						::5690					dorio				ADJS	o,a	dorio				::5690	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:33.000	213.0	00:03:34.400	214.4	00:00:01.400	1.4		F12			4	Phrygius	pos_masc_sg_abl			frigio	ADJ		CF_U_M	lat	phrygisch		o		9	855	338						::5700					frigio				ADJS	o,a	frigio				::5700	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:34.800	214.8	00:03:36.000	216.0	00:00:01.200	1.2		F12			4	Lydius	pos_masc_sg_abl			lidio	ADJ		CF_U_M	lat	lydisch		o		9	855	338						::5710					lidio				ADJS	o,a	lidio				::5710	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:36.400	216.4	00:03:38.400	218.4	00:00:02.000	2.0		F12			4	Mixolydius	pos_masc_sg_abl			mixolidio	ADJ		CF_U_M	lat	mixolydisch		o		9	855	338						::5720					mixolidio				ADJS	o,a	mixolidio				::5720	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:38.800	218.8	00:03:41.600	221.6	00:00:02.800	2.8		F12			4	Hypermixolydius	pos_masc_sg_abl			ypermixolidio	ADJ		CF_U_M	lat	hypermixolydisch		o		9	855	338						::5730					ypermixolidio				ADJS	o,a	ypermixolidio				::5730	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:42.000	222.0	00:03:43.000	223.0	00:00:01.000	1.0		F12			4	sin	ind_pres_pl_3			sint	VA		CF_CC_U_M	goh	sein		irr		9	855	338						::5740					sínt				VAFIN	irr	sínt				::5740	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:43.000	223.0	00:03:43.800	223.8	00:00:00.800	0.8		F12			4	wir	pl_dat_1			uns	PPER		CF_CC_U_M	goh	wir				9	855	338						::5750					úns				PPER		úns				::5750	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:43.800	223.8	00:03:45.400	225.4	00:00:01.600	1.6		F12			4	ougen	pos			keouget	VV		CF_CC_U_M	goh	offenbaren, zeigen		wk1a		9	855	338						::5760					keóuget				VVPP	wk1a	keóuget				::5760	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
00:03:45.400	225.4	00:03:46.400	226.4	00:00:01.000	1.0		F12			4	octo	fem_pl_nom			octo	CARD		CF_CC_U_M	lat	acht		0		9	855	338						::5770					octo				CARD	0	octo				::5770	file:///media/vbspace/ddd/data/NotkerKleinere/N_DeM/3_corrections/N_DeM_4.eaf
